path,msg_id,msg,alerts,chosen,In which repository the modification was done?,In which pull request the modification was done?,Do you consider the removed alert harmful?,Why do you consider it harmful (or harmless)?,"What is the code quality (1 lowest, 10 best)? Code quality refers to the code prior to the pull request.",Why do you consider the code quality as such?,"What is the expected benefit(1 – negative, 5 – neutral, 10 – great)?",Why do you consider the pull request to improve the code (or not improve it)?,LOC_before,LLOC_before,SLOC_before,Comments_before,Single comments_before,Multi_before,Blank_before,h1_before,h2_before,N1_before,N2_before,vocabulary_before,length_before,calculated_length_before,volume_before,difficulty_before,effort_before,time_before,bugs_before,McCabe_max_before,McCabe_sum_before,LOC_after,LLOC_after,SLOC_after,Comments_after,Single comments_after,Multi_after,Blank_after,h1_after,h2_after,N1_after,N2_after,vocabulary_after,length_after,calculated_length_after,volume_after,difficulty_after,effort_after,time_after,bugs_after,McCabe_max_after,McCabe_sum_after,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff,file,repo_name,modified_McCabe_max_diff
src\rinoh\paragraph.py,R1702,too-many-nested-blocks,1,1,brechtm/rinohtype,https://github.com/brechtm/rinohtype/pull/439,Yes, Method _spans_to_words of class ParagraphState had 7 nesting levels. I extracted _process_groups that goes over the groups to reduce that.,4,"method is a mess with many variables and parts interacting with each other. This is in a 1,000+ LOC file",6,code is a bit better but the extracted method has many parameters due to the interactions.,1285,863,934,29.0,33.0,86,232,15,186,138,256,201.0,394,1460.8868978002215,3014.514366324498,10.32258064516129,31117.567652381917,1728.7537584656618,1.004838122108166,27.0,364.0,1298,866,946,29.0,33.0,86,233,15,189,138,256,204.0,394,1487.8671771119105,3022.935584736769,10.158730158730158,30709.186892564005,1706.065938475778,1.0076451949122565,22.0,364.0,12.0,-0.16385048643113187,3.0,0.0,3.0,8.421218412271173,0.002807072804090538,26.980279311688946,0.0,3.0,0.0,0.0,-22.687819989883792,1.0,-408.3807598179119,0.0,-5.0,13.0,0.0,0.0,0.0,brechtm_rinohtype_interventions_October_04_2024.csv,brechtm/rinohtype,-15
src\rinoh\backend\pdf\reader.py,R1702,too-many-nested-blocks,1,1,brechtm/rinohtype,https://github.com/brechtm/rinohtype/pull/439,Yes, Method read_dictionary_or_stream of class PDFObjectReader had 6 nesting levels. I extracted _handle_filter that takes only the dictionary as a parameter and encapsulates the creation of the stream_filter.,6,"long file, some magic strings",9,extraction is clean. Method gets one parameter. Also fixes too-many-branches,553,466,470,19.0,18.0,6,59,14,149,109,207,163.0,316,1128.9590784576685,2322.1980967370205,9.7248322147651,22582.98686021438,1254.6103811230212,0.7740660322456735,17.0,180.0,557,469,473,19.0,18.0,6,60,14,149,109,207,163.0,316,1128.9590784576685,2322.1980967370205,9.7248322147651,22582.98686021438,1254.6103811230212,0.7740660322456735,15.0,181.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,4.0,0.0,0.0,1.0,brechtm_rinohtype_interventions_October_04_2024.csv,brechtm/rinohtype,-8
src\rinoh\backend\pdf\xobject\purepng.py,R0911,too-many-return-statements,1,1,brechtm/rinohtype,https://github.com/brechtm/rinohtype/pull/439,Yes," Function check_time had 7 returns I kept the return value and return it in the end of the function, avoiding too many point of exit. Other than the return there is also an exception in case the the type is not supported.",5,3000+ LOC,6,less return yet still many cases,3060,1640,1640,316.0,341.0,674,405,24,888,627,1203,912.0,1830,8807.480389336202,17994.188725921478,16.256756756756758,292527.14915248024,16251.508286248902,5.998062908640493,34.0,573.0,3063,1643,1643,316.0,341.0,674,405,24,888,627,1203,912.0,1830,8807.480389336202,17994.188725921478,16.256756756756758,292527.14915248024,16251.508286248902,5.998062908640493,34.0,573.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,brechtm_rinohtype_interventions_October_04_2024.csv,brechtm/rinohtype,
src\rinoh\__main__.py,R0915,too-many-statements,1,1,brechtm/rinohtype,https://github.com/brechtm/rinohtype/pull/439,Yes, The function main had 116 statements (more than the recommended limit of 50). Most code handle different unrelated args so I extracted methods for them.,6,rather long file,8,more structure,342,215,298,6.0,6.0,0,38,8,34,22,41,42.0,63,196.9737366025116,339.7159976350619,4.823529411764706,1638.6301062397104,91.03500590220614,0.1132386658783539,42.0,58.0,393,242,325,6.0,6.0,0,62,8,34,22,41,42.0,63,196.9737366025116,339.7159976350619,4.823529411764706,1638.6301062397104,91.03500590220614,0.1132386658783539,16.0,70.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-26.0,51.0,0.0,0.0,12.0,brechtm_rinohtype_interventions_October_04_2024.csv,brechtm/rinohtype,-26
python\g1\apps\g1\apps\parameters.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes, Function format_namespace had 13 branches while Pylint recommends having at most 12. I extracted format_parameter_info to make the code more structured and solve that. ,4,400 LOC,9,"clean function, covering most logic",485,231,309,35.0,24.0,64,88,7,28,16,31,35.0,47,154.25742227201613,241.07630179641345,3.875,934.170669461102,51.89837052561678,0.0803587672654711,13.0,61.0,492,232,310,35.0,24.0,64,94,7,38,22,43,45.0,65,219.07272996525947,356.9704512614289,3.960526315789474,1413.7908661801328,78.54393701000737,0.1189901504204763,13.0,61.0,1.0,0.0855263157894739,1.0,6.0,10.0,115.89414946501543,0.038631383155005194,64.81530769324334,0.0,10.0,0.0,0.0,26.645566484390592,6.0,479.6201967190308,18.0,0.0,7.0,0.0,12.0,0.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,
python\g1\containers\g1\containers\apps.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes," Function cmd_pods had 14 branches while Pylint recommends having at most 12. Functions _handle_list, _handle_list were extracted to make the code more structured and solve that. ",7,regular,9,"clean functions, covering most logic",247,177,226,2.0,3.0,0,18,2,40,34,68,42.0,102,214.8771237954945,550.0163771234336,1.7,935.027841109837,51.94599117276872,0.1833387923744778,17.0,45.0,247,163,223,2.0,3.0,0,21,3,29,24,47,32.0,71,145.63633636086306,355.0,2.431034482758621,863.0172413793103,47.945402298850574,0.1183333333333333,12.0,37.0,-3.0,0.731034482758621,-14.0,-10.0,-11.0,-195.01637712343359,-0.0650054590411445,-69.24078743463144,0.0,-10.0,1.0,0.0,-4.000588873918147,3.0,-72.01059973052668,-31.0,-5.0,0.0,0.0,-21.0,-8.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-12
python\g1\containers\g1\containers\builders.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes," Function cmd_setup_base_rootfs had 15 branches while Pylint recommends having at most 12. Now there are dedicated methods: _cleanup_unneeded_files, _remove_config_files, _replace_config_files, _setup_unit_files, _setup_pod_exit.",3,500 LOC,10,"clean functions, covering all logic",546,179,432,51.0,27.0,12,75,9,65,49,97,74.0,146,419.9832328598303,906.5801913818268,6.715384615384616,6088.03466981796,338.22414832322,0.3021933971272756,14.0,46.0,560,195,443,39.0,20.0,12,85,9,73,49,97,82.0,146,480.38651781122206,928.2025926742403,5.97945205479452,5550.142900031588,308.34127222397706,0.3094008642247468,6.0,54.0,11.0,-0.7359325605900962,16.0,0.0,8.0,21.622401292413542,0.007207467097471165,60.403284951391754,-7.0,8.0,0.0,0.0,-29.882876099242935,10.0,-537.8917697863717,0.0,-8.0,14.0,-12.0,0.0,8.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-13
python\g1\http\clients\g1\http\clients\recvfiles.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes, ,7,regular,10,"clean functions, covering all logic",297,212,218,18.0,18.0,7,54,10,37,35,64,47.0,99,225.9690554771448,549.9042963160862,8.64864864864865,4755.929049220205,264.2182805122336,0.183301432105362,17.0,58.0,312,229,235,16.0,16.0,7,54,10,45,35,64,55.0,99,280.35267028370896,572.3546116389414,7.111111111111111,4070.0772383213607,226.1154021289645,0.1907848705463138,10.0,66.0,17.0,-1.5375375375375384,17.0,0.0,8.0,22.450315322855204,0.007483438440951784,54.38361480656417,-2.0,8.0,0.0,0.0,-38.102878383269115,0.0,-685.8518108988446,0.0,-7.0,15.0,-2.0,0.0,8.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-7
python\g1\http\servers\g1\http\servers\wsgi.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes, Method _do_send_response of class HttpSession had 19 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,3,700 LOC. Some classes,10,"clean functions, covering all logic",710,454,525,73.0,74.0,13,98,17,112,87,158,129.0,245,831.9106195717073,1717.7506775786972,11.991071428571429,20597.67107132313,1144.3150595179516,0.572583559192899,21.0,157.0,714,462,533,65.0,66.0,13,102,17,116,87,158,133.0,245,865.012663736054,1728.5441966977914,11.577586206896552,20012.36944969943,1111.7983027610794,0.5761813988992638,12.0,159.0,8.0,-0.4134852216748772,8.0,0.0,4.0,10.793519119094299,0.003597839706364736,33.102044164346694,-8.0,4.0,0.0,0.0,-32.516756756872155,4.0,-585.3016216237011,0.0,-9.0,4.0,-8.0,0.0,2.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-16
python\g1\third-party\capnp\capnp\schemas.py,R0912,too-many-branches,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes, Method _update of class SchemaLoader had 16 branches while Pylint recommends having at most 12. I extracted methods to make the code more structured and solve that. ,4,"400 LOC, Some classes",10,"clean functions, covering all logic",456,266,309,19.0,18.0,0,129,6,15,9,15,21.0,24,74.11313393845472,105.41561814669026,3.0,316.2468544400708,17.569269691115046,0.03513853938223,16.0,67.0,463,273,316,19.0,18.0,0,129,5,15,9,15,20.0,24,70.2129994085646,103.72627427729672,2.5,259.3156856932418,14.406426982957877,0.0345754247590989,6.0,70.0,7.0,-0.5,7.0,0.0,0.0,-1.6893438693935394,-0.0005631146231310988,-3.900134529890124,0.0,-1.0,-1.0,0.0,-3.1628427081571697,0.0,-56.93116874682903,0.0,-10.0,7.0,0.0,0.0,3.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-12
python\g1\operations\cores\g1\operations\cores\pod_cmds.py,R0911,too-many-return-statements,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes," Function main had 7 returns while Pylint recommends having at most 6. Instead, a dictionary of commands is used.",6,"bad names, magic strings",8,function is shorter and clearer,240,115,212,0.0,0.0,0,28,1,7,6,12,8.0,18,19.651484454403228,54.0,0.8571428571428571,46.285714285714285,2.571428571428571,0.018,7.0,20.0,237,106,209,0.0,0.0,0,28,1,2,1,2,3.0,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,3.0,15.0,-3.0,-0.3571428571428571,-9.0,-5.0,-5.0,-49.24511249783653,-0.0164150374992789,-17.651484454403228,0.0,-5.0,0.0,0.0,-2.4393483630351414,0.0,-43.90827053463255,-15.0,-4.0,-3.0,0.0,-10.0,-5.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-5
shipyard2\shipyard2\releases\apps.py,R0911,too-many-return-statements,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes, Function main had 8 returns while Pylint recommends having at most 6. Result is kept in a variable and returned at the end.,7,regular,7,just uses a single return,131,70,116,0.0,1.0,0,14,1,8,7,14,9.0,21,24.0,66.56842503028857,0.875,58.2473719015025,3.2359651056390275,0.0221894750100961,10.0,21.0,132,71,117,0.0,1.0,0,14,1,8,7,14,9.0,21,24.0,66.56842503028857,0.875,58.2473719015025,3.2359651056390275,0.0221894750100961,10.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,
python\g1\bases\g1\bases\dataclasses.py,R0911,too-many-return-statements,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes,Function convert had 8 returns while Pylint recommends having at most 6. Now result is kept in a variable and returned at the end.,7,regular,7,just uses a single return,73,34,48,0.0,1.0,7,17,4,10,6,12,14.0,18,41.21928094887362,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.0228441295323456,3.0,3.0,66,30,44,0.0,1.0,7,14,4,10,6,12,14.0,18,41.21928094887362,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.0228441295323456,3.0,3.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,
python\g1\operations\cores\g1\operations\cores\token_cmds.py,R0911,too-many-return-statements,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes," Function main had 7 returns while Pylint recommends having at most 6. Instead, a dictionary of commands is used.",7,regular,8,function is shorter and clearer,278,139,255,2.0,2.0,0,21,2,10,8,15,12.0,23,35.219280948873624,82.4541375165866,1.5,123.6812062748799,6.871178126382216,0.0274847125055288,7.0,20.0,277,132,254,2.0,2.0,0,21,2,3,2,3,5.0,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456,3.0,15.0,-1.0,-0.5,-7.0,-6.0,-7.0,-70.84449704214978,-0.0236148323473832,-28.464393446710154,0.0,-7.0,0.0,0.0,-6.226198100024615,0.0,-112.07156580044308,-18.0,-4.0,-1.0,0.0,-12.0,-5.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-5
python\g1\operations\cores\g1\operations\cores\apps.py,R0911,too-many-return-statements,1,1,clchiou/garage,https://github.com/clchiou/garage/pull/2,Yes," Function main had 7 returns while Pylint recommends having at most 6. Instead, a dictionary of commands is used.",7,regular,8,function is shorter and clearer,53,41,43,0.0,1.0,0,9,1,7,6,12,8.0,18,19.651484454403228,54.0,0.8571428571428571,46.285714285714285,2.571428571428571,0.018,7.0,9.0,50,33,41,0.0,1.0,0,8,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,-0.8571428571428571,-8.0,-6.0,-7.0,-54.0,-0.018,-19.651484454403228,0.0,-8.0,-1.0,0.0,-2.571428571428571,-1.0,-46.285714285714285,-18.0,-5.0,-3.0,0.0,-12.0,-5.0,clchiou_garage_interventions_October_04_2024.csv,clchiou/garage,-5
src\acquisition\kcdc\kcdc_update.py,W0718,broad-exception-caught,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,"  Catching Exception might hide unexpected exceptions (e.g., due to new code that will be added). Function update_from_data  catches exception (line 152)  The try section is cursor's execute Exception was changed to mysql.connector.Error  For details see https://dev.mysql.com/doc/connector-python/en/connector-python-api-errors-error.html ",6,"unclear variable names – row1, row2",6,exceptions are clearer,187,97,123,6.0,6.0,28,30,8,20,13,25,28.0,38,110.43856189774723,182.6794870381889,5.0,913.3974351909446,50.74430195505248,0.0608931623460629,7.0,19.0,187,97,123,6.0,6.0,28,30,8,20,13,25,28.0,38,110.43856189774723,182.6794870381889,5.0,913.3974351909446,50.74430195505248,0.0608931623460629,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\server\_query.py,R0133,comparison-of-constants,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes," The code was    def dummy_gen():        if 3 >4:            yield {}  Clearly, the dummy_gen is not intended to reach the yield.To clarify that, I changed the condition to False.I still wonder why the function is needed.",6,500 LOC yet uses type hints,6,intention is a bit clearer,520,276,384,18.0,17.0,34,85,12,72,51,94,84.0,145,487.2541501125003,926.8860263029202,7.833333333333333,7260.607206039541,403.36706700219673,0.3089620087676401,25.0,124.0,520,276,384,18.0,17.0,34,85,11,70,50,92,81.0,142,467.103558991158,900.2587004096167,7.228571428571429,6507.584320103801,361.5324622279889,0.3000862334698722,25.0,124.0,0.0,-0.6047619047619044,0.0,-1.0,-2.0,-26.627325893303464,-0.008875775297767896,-20.150591121342302,0.0,-3.0,-1.0,0.0,-41.83460477420783,0.0,-753.0228859357403,-3.0,0.0,0.0,0.0,-2.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\acquisition\paho\paho_db_update.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made unreadable line shorter ,5,"nested, many returns, 300 LOC",6,Made unreadable line shorter ,299,134,202,28.0,25.0,38,34,13,49,29,57,62.0,86,323.22649869747937,512.0608826932713,7.561224489795919,3871.807286486878,215.10040480482652,0.1706869608977571,10.0,33.0,301,134,204,28.0,25.0,38,34,13,55,32,63,68.0,95,366.08050057969047,578.3089699187823,7.445454545454545,4305.7731487589335,239.20961937549632,0.192769656639594,10.0,33.0,2.0,-0.11576994434137333,0.0,3.0,6.0,66.24808722551097,0.02208269574183691,42.854001882211094,0.0,6.0,0.0,0.0,24.109214570669792,0.0,433.96586227205535,9.0,0.0,2.0,0.0,6.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\acquisition\wiki\wiki_util.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made unreadable line shorter ,7,constants definition,5,Made unreadable line shorter ,156,8,148,1.0,1.0,0,7,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,1.0,1.0,157,8,148,2.0,2.0,0,7,1,4,2,4,5.0,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\acquisition\fluview\impute_missing_values.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made readable line shorter,5,"300 LOC, magic strings, unclear variable names",5,Made readable line shorter,341,129,162,28.0,35.0,84,60,10,22,13,23,32.0,36,131.32677655889415,180.0,5.227272727272728,940.909090909091,52.27272727272728,0.06,7.0,34.0,344,129,165,28.0,35.0,84,60,10,22,13,23,32.0,36,131.32677655889415,180.0,5.227272727272728,940.909090909091,52.27272727272728,0.06,7.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
scripts\report_missing_covidcast_meta.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made unreadable line shorter,7,regular,7,Made unreadable line shorter,87,57,72,2.0,2.0,0,13,6,27,20,40,33.0,60,143.89173756274062,302.6636471615072,4.444444444444445,1345.171765162254,74.73176473123634,0.100887882387169,18.0,30.0,92,57,77,2.0,2.0,0,13,6,27,20,40,33.0,60,143.89173756274062,302.6636471615072,4.444444444444445,1345.171765162254,74.73176473123634,0.100887882387169,18.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\server\endpoints\fluview_meta.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made query more readable,7,regular,6,Made query more readable,26,16,16,2.0,2.0,0,8,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,29,16,19,2.0,2.0,0,8,1,6,3,6,7.0,9,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.701838730514401,0.0084220647661728,1.0,2.0,3.0,0.5,0.0,3.0,6.0,25.26619429851844,0.0084220647661728,15.509775004326936,0.0,7.0,1.0,0.0,0.701838730514401,0.0,12.63309714925922,9.0,0.0,3.0,0.0,6.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\server\utils\__init__.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made unreadable line shorter ,7,just import in init,6,import is readable,1,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,5,1,5,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\server\endpoints\covid_hosp_facility_lookup.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made readable line shorter ,7,regular,5,Made readable line shorter ,68,32,55,7.0,6.0,0,7,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,69,32,56,8.0,6.0,0,7,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
src\server\endpoints\covidcast_utils\meta.py,C0301,line-too-long,1,1,cmu-delphi/delphi-epidata/,https://github.com/cmu-delphi/delphi-epidata/pull/1568,Yes,Made readable line shorter,7,regular,5,Made readable line shorter ,36,40,30,0.0,0.0,0,6,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,5.0,13.0,39,40,33,0.0,0.0,0,6,2,6,3,6,8.0,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,cmu-delphi_delphi-epidata_interventions_December_06_2024.csv,cmu-delphi/delphi-epidata/,
